CYP2C9_allele	African_American_Afro_Caribbean	American	Central_South_Asian	East_Asian	European	Latino	Near_Eastern	Oceanian	Sub_Saharan_African
*2/*60	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*61	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*62	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.546e-05	1.5260000000000003e-05	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*63	4.48e-08	6.679999999999999e-08	0.0001138	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*64	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*65	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*66	4.48e-08	6.679999999999999e-08	0.00018208000000000002	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*67	4.48e-08	6.679999999999999e-08	4.5520000000000005e-05	4.1999999999999996e-09	2.5459999999999996e-07	1.5260000000000003e-05	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*68	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*69	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*7	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*70	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*71	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*72	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*73	4.48e-08	6.679999999999999e-08	9.104000000000001e-05	4.1999999999999996e-09	2.546e-05	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*74	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*75	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*2/*8	0.0026431999999999996	0.00136272	0.0002276	1.554e-05	0.00045828	0.00112924	0.00015575999999999999	5.8599999999999995e-08	0.00198596
*2/*9	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	4.1999999999999996e-09	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	0.00339552
*20/*20	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12
*20/*21	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*20/*22	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*23	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*24	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*25	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*26	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*27	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*28	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*29	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*20/*30	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*31	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*32	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*33	2e-12	2e-12	2e-12	1.4e-09	2e-12	2e-12	2e-09	2e-12	2e-12
*20/*34	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*35	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*36	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*37	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*38	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*39	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*4	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*20/*40	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*41	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*42	2e-12	2e-12	2e-12	2e-08	2e-12	2e-10	1e-09	2e-12	2e-12
*20/*43	2e-12	2e-12	2e-10	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*44	2e-12	2e-12	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*20/*45	2e-12	2e-12	4e-10	2e-12	4e-10	1e-09	2e-12	2e-12	2e-12
*20/*46	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*47	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*48	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*49	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*5	2.3199999999999996e-08	3e-09	2e-12	2e-12	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*20/*50	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*51	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*52	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*53	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*54	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*55	2e-12	2e-12	2e-12	2.0799999999999998e-08	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*56	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*57	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*58	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*59	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*6	1.7e-08	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*20/*60	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*61	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*62	2e-12	2e-12	2e-12	2e-12	2e-10	2e-10	2e-12	2e-12	2e-12
*20/*63	2e-12	2e-12	1e-09	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*64	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*65	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*66	2e-12	2e-12	1.6e-09	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*67	2e-12	2e-12	4e-10	2e-12	2e-12	2e-10	2e-12	2e-12	2e-12
*20/*68	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*69	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*7	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*70	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*71	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*72	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*73	2e-12	2e-12	8e-10	2e-12	2e-10	2e-12	2e-12	2e-12	2e-12
*20/*74	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*75	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*20/*8	1.1799999999999998e-07	4.08e-08	2e-09	7.4e-09	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*20/*9	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2.592e-07
*21/*21	1e-12	1e-12	1e-12	1e-12	1e-08	8.999999999999999e-08	1e-12	1e-12	1e-12
*21/*22	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*23	2e-12	2e-12	2e-12	4e-10	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*24	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*25	2e-12	2e-12	2e-12	4e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*26	2e-12	2e-12	2e-12	4e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*27	2e-12	2e-12	2e-12	3.2e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*28	2e-12	2e-12	2e-12	4e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*29	2e-12	2e-12	2e-12	4.4e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-05	2.4119999999999996e-05	1.65e-07	3.1199999999999995e-08	2.24e-08
*21/*30	2e-12	2e-12	2e-12	3.2e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*31	2e-12	2e-12	2e-12	3.2e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*32	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*33	2e-12	2e-12	2e-12	1.4e-09	2e-10	5.999999999999999e-10	2e-09	2e-12	2e-12
*21/*34	2e-12	2e-12	2e-12	4e-10	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*35	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*36	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*37	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*38	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*39	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*4	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2.3999999999999996e-09	2e-12	2e-12
*21/*40	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*41	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*42	2e-12	2e-12	2e-12	2e-08	2e-10	6e-08	1e-09	2e-12	2e-12
*21/*43	2e-12	2e-12	2e-10	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*44	2e-12	2e-12	2e-12	2e-12	2e-10	1.7999999999999997e-07	2e-12	2e-12	2e-12
*21/*45	2e-12	2e-12	4e-10	2e-12	4e-08	3e-07	2e-12	2e-12	2e-12
*21/*46	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*47	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*48	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*49	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*5	2.3199999999999996e-08	3e-09	2e-12	2e-12	4e-08	5.219999999999999e-06	1e-09	2e-12	2.06e-08
*21/*50	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*51	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*52	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*53	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*54	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*55	2e-12	2e-12	2e-12	2.0799999999999998e-08	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*56	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*57	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*58	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*59	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*6	1.7e-08	2e-12	2e-12	2e-12	6e-08	6e-07	2e-12	2e-12	1.76e-08
*21/*60	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*61	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*62	2e-12	2e-12	2e-12	2e-12	2e-08	6e-08	2e-12	2e-12	2e-12
*21/*63	2e-12	2e-12	1e-09	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*64	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*65	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*66	2e-12	2e-12	1.6e-09	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*67	2e-12	2e-12	4e-10	2e-12	2e-10	6e-08	2e-12	2e-12	2e-12
*21/*68	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*69	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*7	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*70	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*71	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*72	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*73	2e-12	2e-12	8e-10	2e-12	2e-08	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*74	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*75	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*21/*8	1.1799999999999998e-07	4.08e-08	2e-09	7.4e-09	3.6e-07	4.44e-06	1.1999999999999998e-09	2e-12	1.516e-07
*21/*9	2e-12	2e-12	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2.592e-07
*22/*22	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12	1e-12
*22/*23	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*24	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*25	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*26	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*27	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*28	2e-12	2e-12	2e-12	4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*29	2e-12	2e-12	2e-12	4.4e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	7.52e-08	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*22/*30	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*31	2e-12	2e-12	2e-12	3.2e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*32	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*33	2e-12	2e-12	2e-12	1.4e-09	2e-12	2e-12	2e-09	2e-12	2e-12
*22/*34	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*35	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*36	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*37	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*38	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*39	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*4	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*22/*40	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*41	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*42	2e-12	2e-12	2e-12	2e-08	2e-12	2e-10	1e-09	2e-12	2e-12
*22/*43	2e-12	2e-12	2e-10	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*44	2e-12	2e-12	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*22/*45	2e-12	2e-12	4e-10	2e-12	4e-10	1e-09	2e-12	2e-12	2e-12
*22/*46	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*47	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*48	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*49	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*5	2.3199999999999996e-08	3e-09	2e-12	2e-12	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*22/*50	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*51	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*52	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*53	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*54	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*55	2e-12	2e-12	2e-12	2.0799999999999998e-08	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*56	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*57	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*58	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*59	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*6	1.7e-08	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*22/*60	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*61	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*62	2e-12	2e-12	2e-12	2e-12	2e-10	2e-10	2e-12	2e-12	2e-12
*22/*63	2e-12	2e-12	1e-09	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*64	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*65	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*66	2e-12	2e-12	1.6e-09	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*67	2e-12	2e-12	4e-10	2e-12	2e-12	2e-10	2e-12	2e-12	2e-12
*22/*68	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*69	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*7	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*70	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*71	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*72	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*73	2e-12	2e-12	8e-10	2e-12	2e-10	2e-12	2e-12	2e-12	2e-12
*22/*74	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*75	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12
*22/*8	1.1799999999999998e-07	4.08e-08	2e-09	7.4e-09	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*22/*9	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2e-12	2.592e-07
*23/*23	1e-12	1e-12	1e-12	4e-08	1e-12	1e-12	1e-12	1e-12	1e-12
*23/*24	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*25	2e-12	2e-12	2e-12	8.000000000000001e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*26	2e-12	2e-12	2e-12	8.000000000000001e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*27	2e-12	2e-12	2e-12	6.4e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*28	2e-12	2e-12	2e-12	8.000000000000001e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*29	2e-12	2e-12	2e-12	8.8e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	1.5040000000000002e-05	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*23/*30	2e-12	2e-12	2e-12	6.4e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*31	2e-12	2e-12	2e-12	6.4e-07	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*32	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*33	2e-12	2e-12	2e-12	2.8e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*23/*34	2e-12	2e-12	2e-12	8e-08	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*35	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*36	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*37	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*38	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*39	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*4	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*23/*40	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*41	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*42	2e-12	2e-12	2e-12	4.000000000000001e-06	2e-12	2e-10	1e-09	2e-12	2e-12
*23/*43	2e-12	2e-12	2e-10	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*44	2e-12	2e-12	2e-12	4e-10	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*23/*45	2e-12	2e-12	4e-10	4e-10	4e-10	1e-09	2e-12	2e-12	2e-12
*23/*46	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*47	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*48	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*49	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*5	2.3199999999999996e-08	3e-09	2e-12	4e-10	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*23/*50	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*51	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*52	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*53	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
*23/*54	2e-12	2e-12	2e-12	4e-10	2e-12	2e-12	2e-12	2e-12	2e-12
